PV Name,Value Written,Value Read,Time,Delta
process_data_read611:temperature,1222,1222.0,1626110773347,0.0
process_data_read611:temperature,1223,1222.0,1626110773347,0.0
process_data_read611:temperature,1224,1222.0,1626110773347,0.0
process_data_read611:temperature,1225,1222.0,1626110773347,0.0
process_data_read611:temperature,1226,1222.0,1626110773347,0.0
process_data_read611:temperature,1227,1222.0,1626110773347,0.0
process_data_read611:temperature,1228,1222.0,1626110773347,0.0
process_data_read611:temperature,1229,1222.0,1626110773347,0.0
process_data_read611:temperature,1230,1224.0,1626110773987,640.0
process_data_read611:temperature,1231,1230.0,1626110774333,346.0
process_data_read611:temperature,1232,1232.0,1626110774439,106.0
process_data_read611:temperature,1233,1233.0,1626110774489,50.0
process_data_read611:temperature,1234,1234.0,1626110774540,51.0
process_data_read611:temperature,1235,1235.0,1626110774590,50.0
process_data_read611:temperature,1236,1236.0,1626110774640,50.0
process_data_read611:temperature,1237,1237.0,1626110774691,51.0
process_data_read611:temperature,1238,1238.0,1626110774741,50.0
process_data_read611:temperature,1239,1239.0,1626110774791,50.0
process_data_read611:temperature,1240,1240.0,1626110774842,51.0
process_data_read611:temperature,1241,1241.0,1626110774895,53.0
