PV Name,Value Written,Value Read,Time,Delta
process_data_read969:temperature,1938,1938.0,1626110780629,0.0
process_data_read969:temperature,1939,1938.0,1626110780629,0.0
process_data_read969:temperature,1940,1940.0,1626110781170,541.0
process_data_read969:temperature,1941,1941.0,1626110781222,52.0
process_data_read969:temperature,1942,1942.0,1626110781272,50.0
process_data_read969:temperature,1943,1943.0,1626110781322,50.0
process_data_read969:temperature,1944,1944.0,1626110781373,51.0
process_data_read969:temperature,1945,1945.0,1626110781423,50.0
process_data_read969:temperature,1946,1946.0,1626110781473,50.0
process_data_read969:temperature,1947,1947.0,1626110781523,50.0
process_data_read969:temperature,1948,1948.0,1626110781573,50.0
process_data_read969:temperature,1949,1949.0,1626110781624,51.0
process_data_read969:temperature,1950,1950.0,1626110781677,53.0
process_data_read969:temperature,1951,1951.0,1626110781734,57.0
process_data_read969:temperature,1952,1952.0,1626110781790,56.0
process_data_read969:temperature,1953,1953.0,1626110781842,52.0
process_data_read969:temperature,1954,1954.0,1626110781893,51.0
process_data_read969:temperature,1955,1954.0,1626110781893,0.0
process_data_read969:temperature,1956,1956.0,1626110782006,113.0
process_data_read969:temperature,1957,1957.0,1626110782065,59.0
