PV Name,Value Written,Value Read,Time,Delta
process_data_read472:temperature,944,944.0,1626110769420,0.0
process_data_read472:temperature,945,944.0,1626110769420,0.0
process_data_read472:temperature,946,946.0,1626110770014,594.0
process_data_read472:temperature,947,947.0,1626110770064,50.0
process_data_read472:temperature,948,948.0,1626110770115,51.0
process_data_read472:temperature,949,949.0,1626110770165,50.0
process_data_read472:temperature,950,950.0,1626110770215,50.0
process_data_read472:temperature,951,951.0,1626110770266,51.0
process_data_read472:temperature,952,952.0,1626110770316,50.0
process_data_read472:temperature,953,953.0,1626110770367,51.0
process_data_read472:temperature,954,954.0,1626110770417,50.0
process_data_read472:temperature,955,955.0,1626110770468,51.0
process_data_read472:temperature,956,956.0,1626110770526,58.0
process_data_read472:temperature,957,957.0,1626110770576,50.0
process_data_read472:temperature,958,958.0,1626110770626,50.0
process_data_read472:temperature,959,959.0,1626110770677,51.0
process_data_read472:temperature,960,960.0,1626110770732,55.0
process_data_read472:temperature,961,961.0,1626110770793,61.0
process_data_read472:temperature,962,962.0,1626110770857,64.0
process_data_read472:temperature,963,963.0,1626110770914,57.0
