PV Name,Value Written,Value Read,Time,Delta
process_data_read90:temperature,180,180.0,1626109837080,0.0
process_data_read90:temperature,181,181.0,1626109837394,314.0
process_data_read90:temperature,182,182.0,1626109837446,52.0
process_data_read90:temperature,183,183.0,1626109837496,50.0
process_data_read90:temperature,184,184.0,1626109837547,51.0
process_data_read90:temperature,185,185.0,1626109837597,50.0
process_data_read90:temperature,186,186.0,1626109837647,50.0
process_data_read90:temperature,187,187.0,1626109837697,50.0
process_data_read90:temperature,188,188.0,1626109837748,51.0
process_data_read90:temperature,189,189.0,1626109837798,50.0
process_data_read90:temperature,190,190.0,1626109837850,52.0
process_data_read90:temperature,191,191.0,1626109837906,56.0
process_data_read90:temperature,192,192.0,1626109837956,50.0
process_data_read90:temperature,193,193.0,1626109838006,50.0
process_data_read90:temperature,194,194.0,1626109838059,53.0
process_data_read90:temperature,195,195.0,1626109838119,60.0
process_data_read90:temperature,196,196.0,1626109838170,51.0
process_data_read90:temperature,197,197.0,1626109838228,58.0
process_data_read90:temperature,198,198.0,1626109838284,56.0
process_data_read90:temperature,199,199.0,1626109838347,63.0
