PV Name,Value Written,Value Read,Time,Delta
process_data_read512:temperature,1024,1024.0,1626164433420,0.0
process_data_read512:temperature,1025,1024.0,1626164433420,0.0
process_data_read512:temperature,1026,1024.0,1626164433420,0.0
process_data_read512:temperature,1027,1026.0,1626164434094,674.0
process_data_read512:temperature,1028,1028.0,1626164434301,207.0
process_data_read512:temperature,1029,1029.0,1626164434401,100.0
process_data_read512:temperature,1030,1030.0,1626164434502,101.0
process_data_read512:temperature,1031,1031.0,1626164434602,100.0
process_data_read512:temperature,1032,1032.0,1626164434703,101.0
process_data_read512:temperature,1033,1033.0,1626164434803,100.0
