PV Name,Value Written,Value Read,Time,Delta
process_data_read58:temperature,116,116.0,1626164422465,0.0
process_data_read58:temperature,117,116.0,1626164422465,0.0
process_data_read58:temperature,118,117.0,1626164423129,664.0
process_data_read58:temperature,119,119.0,1626164423333,204.0
process_data_read58:temperature,120,120.0,1626164423434,101.0
process_data_read58:temperature,121,121.0,1626164423534,100.0
process_data_read58:temperature,122,122.0,1626164423634,100.0
process_data_read58:temperature,123,123.0,1626164423735,101.0
process_data_read58:temperature,124,124.0,1626164423835,100.0
process_data_read58:temperature,125,125.0,1626164423935,100.0
