PV Name,Value Written,Value Read,Time,Delta
process_data_read24:temperature,48,48.0,1626164422526,0.0
process_data_read24:temperature,49,48.0,1626164422526,0.0
process_data_read24:temperature,50,50.0,1626164423282,756.0
process_data_read24:temperature,51,51.0,1626164423383,101.0
process_data_read24:temperature,52,52.0,1626164423483,100.0
process_data_read24:temperature,53,53.0,1626164423583,100.0
process_data_read24:temperature,54,54.0,1626164423683,100.0
process_data_read24:temperature,55,55.0,1626164423784,101.0
process_data_read24:temperature,56,56.0,1626164423884,100.0
process_data_read24:temperature,57,57.0,1626164423984,100.0
