PV Name,Value Written,Value Read,Time,Delta
process_data_read50:temperature,100,100.0,1626111102083,0.0
process_data_read50:temperature,101,100.0,1626111102083,0.0
process_data_read50:temperature,102,100.0,1626111102083,0.0
process_data_read50:temperature,103,100.0,1626111102083,0.0
process_data_read50:temperature,104,100.0,1626111102083,0.0
process_data_read50:temperature,105,100.0,1626111102083,0.0
process_data_read50:temperature,106,100.0,1626111102083,0.0
process_data_read50:temperature,107,100.0,1626111102083,0.0
process_data_read50:temperature,108,100.0,1626111102083,0.0
process_data_read50:temperature,109,100.0,1626111102083,0.0
process_data_read50:temperature,110,100.0,1626111102083,0.0
process_data_read50:temperature,111,100.0,1626111102083,0.0
process_data_read50:temperature,112,100.0,1626111102083,0.0
process_data_read50:temperature,113,100.0,1626111102083,0.0
process_data_read50:temperature,114,100.0,1626111102083,0.0
process_data_read50:temperature,115,100.0,1626111102083,0.0
process_data_read50:temperature,116,100.0,1626111102083,0.0
process_data_read50:temperature,117,100.0,1626111102083,0.0
process_data_read50:temperature,118,100.0,1626111102083,0.0
process_data_read50:temperature,119,100.0,1626111102083,0.0
process_data_read50:temperature,120,100.0,1626111102083,0.0
process_data_read50:temperature,121,100.0,1626111102083,0.0
process_data_read50:temperature,122,100.0,1626111102083,0.0
process_data_read50:temperature,123,103.0,1626111102819,736.0
process_data_read50:temperature,124,106.0,1626111102888,69.0
process_data_read50:temperature,125,109.0,1626111102964,76.0
process_data_read50:temperature,126,109.0,1626111102964,0.0
process_data_read50:temperature,127,112.0,1626111103033,69.0
process_data_read50:temperature,128,115.0,1626111103098,65.0
process_data_read50:temperature,129,116.0,1626111103119,21.0
process_data_read50:temperature,130,118.0,1626111103162,43.0
process_data_read50:temperature,131,119.0,1626111103183,21.0
process_data_read50:temperature,132,121.0,1626111103239,56.0
process_data_read50:temperature,133,123.0,1626111103296,57.0
process_data_read50:temperature,134,126.0,1626111103372,76.0
process_data_read50:temperature,135,128.0,1626111103415,43.0
process_data_read50:temperature,136,129.0,1626111103444,29.0
process_data_read50:temperature,137,131.0,1626111103487,43.0
process_data_read50:temperature,138,134.0,1626111103551,64.0
process_data_read50:temperature,139,137.0,1626111103629,78.0
process_data_read50:temperature,140,140.0,1626111103694,65.0
process_data_read50:temperature,141,141.0,1626111103719,25.0
process_data_read50:temperature,142,142.0,1626111103751,32.0
process_data_read50:temperature,143,143.0,1626111103777,26.0
process_data_read50:temperature,144,144.0,1626111103798,21.0
process_data_read50:temperature,145,145.0,1626111103823,25.0
process_data_read50:temperature,146,146.0,1626111103848,25.0
process_data_read50:temperature,147,147.0,1626111103868,20.0
process_data_read50:temperature,148,148.0,1626111103889,21.0
process_data_read50:temperature,149,149.0,1626111103910,21.0
