PV Name,Value Written,Value Read,Time,Delta
process_data_read482:temperature,964,964.0,1626109256676,0.0
process_data_read482:temperature,965,965.0,1626109257017,341.0
process_data_read482:temperature,966,966.0,1626109257118,101.0
process_data_read482:temperature,967,967.0,1626109257218,100.0
process_data_read482:temperature,968,968.0,1626109257319,101.0
process_data_read482:temperature,969,969.0,1626109257419,100.0
process_data_read482:temperature,970,970.0,1626109257520,101.0
process_data_read482:temperature,971,971.0,1626109257625,105.0
process_data_read482:temperature,972,972.0,1626109257726,101.0
process_data_read482:temperature,973,973.0,1626109257841,115.0
