PV Name,Value Written,Value Read,Time,Delta
process_data_read446:temperature,892,892.0,1626109256353,0.0
process_data_read446:temperature,893,892.0,1626109256353,0.0
process_data_read446:temperature,894,894.0,1626109257012,659.0
process_data_read446:temperature,895,895.0,1626109257112,100.0
process_data_read446:temperature,896,896.0,1626109257213,101.0
process_data_read446:temperature,897,897.0,1626109257313,100.0
process_data_read446:temperature,898,898.0,1626109257413,100.0
process_data_read446:temperature,899,899.0,1626109257514,101.0
process_data_read446:temperature,900,900.0,1626109257614,100.0
process_data_read446:temperature,901,901.0,1626109257714,100.0
