PV Name,Value Written,Value Read,Time,Delta
process_data_read617:temperature,1234,1234.0,1626109260428,0.0
process_data_read617:temperature,1235,1234.0,1626109260428,0.0
process_data_read617:temperature,1236,1234.0,1626109260428,0.0
process_data_read617:temperature,1237,1237.0,1626109261199,771.0
process_data_read617:temperature,1238,1238.0,1626109261300,101.0
process_data_read617:temperature,1239,1239.0,1626109261404,104.0
process_data_read617:temperature,1240,1240.0,1626109261505,101.0
process_data_read617:temperature,1241,1241.0,1626109261606,101.0
process_data_read617:temperature,1242,1242.0,1626109261707,101.0
process_data_read617:temperature,1243,1243.0,1626109261808,101.0
