PV Name,Value Written,Value Read,Time,Delta
process_data_read497:temperature,994,994.0,1626111690990,0.0
process_data_read497:temperature,995,994.0,1626111690990,0.0
process_data_read497:temperature,996,994.0,1626111690990,0.0
process_data_read497:temperature,997,994.0,1626111690990,0.0
process_data_read497:temperature,998,994.0,1626111690990,0.0
process_data_read497:temperature,999,996.0,1626111691539,549.0
process_data_read497:temperature,1000,998.0,1626111691582,43.0
process_data_read497:temperature,1001,1000.0,1626111691648,66.0
process_data_read497:temperature,1002,1002.0,1626111691695,47.0
process_data_read497:temperature,1003,1003.0,1626111691730,35.0
process_data_read497:temperature,1004,1004.0,1626111691756,26.0
process_data_read497:temperature,1005,1005.0,1626111691785,29.0
process_data_read497:temperature,1006,1006.0,1626111691816,31.0
process_data_read497:temperature,1007,1007.0,1626111691840,24.0
process_data_read497:temperature,1008,1008.0,1626111691863,23.0
process_data_read497:temperature,1009,1009.0,1626111691887,24.0
process_data_read497:temperature,1010,1010.0,1626111691912,25.0
process_data_read497:temperature,1011,1011.0,1626111691936,24.0
process_data_read497:temperature,1012,1012.0,1626111691956,20.0
process_data_read497:temperature,1013,1013.0,1626111691979,23.0
