PV Name,Value Written,Value Read,Time,Delta
process_data_read1475:temperature,2950,2950.0,1626111712908,0.0
process_data_read1475:temperature,2951,2950.0,1626111712908,0.0
process_data_read1475:temperature,2952,2950.0,1626111712908,0.0
process_data_read1475:temperature,2953,2950.0,1626111712908,0.0
process_data_read1475:temperature,2954,2950.0,1626111712908,0.0
process_data_read1475:temperature,2955,2950.0,1626111712908,0.0
process_data_read1475:temperature,2956,2950.0,1626111712908,0.0
process_data_read1475:temperature,2957,2950.0,1626111712908,0.0
process_data_read1475:temperature,2958,2950.0,1626111712908,0.0
process_data_read1475:temperature,2959,2950.0,1626111712908,0.0
process_data_read1475:temperature,2960,2952.0,1626111713526,618.0
process_data_read1475:temperature,2961,2954.0,1626111713580,54.0
process_data_read1475:temperature,2962,2956.0,1626111713624,44.0
process_data_read1475:temperature,2963,2958.0,1626111713667,43.0
process_data_read1475:temperature,2964,2961.0,1626111713749,82.0
process_data_read1475:temperature,2965,2965.0,1626111713845,96.0
process_data_read1475:temperature,2966,2966.0,1626111713871,26.0
process_data_read1475:temperature,2967,2967.0,1626111713891,20.0
process_data_read1475:temperature,2968,2968.0,1626111713912,21.0
process_data_read1475:temperature,2969,2969.0,1626111713942,30.0
