PV Name,Value Written,Value Read,Time,Delta
process_data_read957:temperature,1914,1914.0,1626111701820,0.0
process_data_read957:temperature,1915,1914.0,1626111701820,0.0
process_data_read957:temperature,1916,1914.0,1626111701820,0.0
process_data_read957:temperature,1917,1914.0,1626111701820,0.0
process_data_read957:temperature,1918,1914.0,1626111701820,0.0
process_data_read957:temperature,1919,1914.0,1626111701820,0.0
process_data_read957:temperature,1920,1914.0,1626111701820,0.0
process_data_read957:temperature,1921,1914.0,1626111701820,0.0
process_data_read957:temperature,1922,1914.0,1626111701820,0.0
process_data_read957:temperature,1923,1914.0,1626111701820,0.0
process_data_read957:temperature,1924,1916.0,1626111702741,921.0
process_data_read957:temperature,1925,1919.0,1626111702813,72.0
process_data_read957:temperature,1926,1922.0,1626111702929,116.0
process_data_read957:temperature,1927,1926.0,1626111703019,90.0
process_data_read957:temperature,1928,1928.0,1626111703063,44.0
process_data_read957:temperature,1929,1929.0,1626111703088,25.0
process_data_read957:temperature,1930,1930.0,1626111703108,20.0
process_data_read957:temperature,1931,1931.0,1626111703129,21.0
process_data_read957:temperature,1932,1932.0,1626111703150,21.0
process_data_read957:temperature,1933,1933.0,1626111703184,34.0
